organism,orgId,carbon_source,media_filename,biomass_flux,status,prediction,missing_compounds,num_missing
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,D-Glucose,D-Glucose.json,0.8442712967561943,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,D-Glucose-6-Phosphate sodium salt,D-Glucose-6-Phosphate_sodium_salt.json,0.0,optimal,0,"cpd10515,cpd00083",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,D-Mannitol,D-Mannitol.json,0.0,optimal,0,"cpd10515,cpd00314",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,D-Raffinose pentahydrate,D-Raffinose_pentahydrate.json,0.0,optimal,0,"cpd10515,cpd00382",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,D-Ribose,D-Ribose.json,0.7035594139635039,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,D-Salicin,D-Salicin.json,0.0,optimal,0,"cpd10515,cpd01030",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,D-Serine,D-Serine.json,0.4221356483780977,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,D-Sorbitol,D-Sorbitol.json,0.0,optimal,0,"cpd10515,cpd00588",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,D-Tagatose,D---tagatose.json,0.0,optimal,0,"cpd10515,cpd00589",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,D-Trehalose dihydrate,D-Trehalose_dihydrate.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,D-Xylose,D-Xylose.json,0.703559413963513,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Decanoic acid,Decanoic_acid.json,0.0,optimal,0,"cpd10515,cpd01107",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Disodium Glutarate,Disodium_Glutarate.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Ethanol,Ethanol.json,0.28142376558540666,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Ferulic Acid,Ferulic_Acid.json,0.0,optimal,0,"cpd10515,cpd01059",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Fumaric acid,Fumaric_acid.json,0.5628475311708363,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Gly-Glu,Gly-Glu.json,0.0,optimal,0,"cpd10515,cpd11592",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Glycerol,Glycerol.json,0.4221356483780984,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Glycine,Glycine.json,0.2814237655853915,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Glycolic Acid,Glycolic_Acid.json,0.0,optimal,0,"cpd10515,cpd00139",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Heptanoic acid,Heptanoic_acid.json,0.0,optimal,0,"cpd10515,cpd15608",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Hexanoic acid,Hexanoic_acid.json,0.0,optimal,0,"cpd10515,cpd01113",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Hydroxy-L-Proline,Hydroxy-L-Proline.json,0.0,optimal,0,"cpd10515,cpd00345",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Inosine,Inosine.json,0.7296016657408102,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Isomaltose,Isomaltose.json,0.0,optimal,0,"cpd10515,cpd00217",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Itaconic Acid,Itaconic_Acid.json,0.0,optimal,0,"cpd10515,cpd00380",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Alanine,L-Alanine.json,0.0,optimal,0,"cpd10515,cpd00035",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Arabinose,L-Arabinose.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Arginine,L-Arginine.json,0.84427129675614,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Asparagine,L-Asparagine.json,0.0,optimal,0,"cpd10515,cpd00132",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Aspartic Acid,L-Aspartic_Acid.json,0.5628475311708104,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Citrulline,L-Citrulline.json,0.0,optimal,0,"cpd10515,cpd00274",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Cysteine hydrochloride monohydrate,L-Cysteine_hydrochloride_monohydrate.json,0.0,optimal,0,"cpd10515,cpd00084",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Fucose,L-Fucose.json,0.0,optimal,0,"cpd10515,cpd00751",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Glutamic acid monopotassium salt monohydrate,L-Glutamic_acid_monopotassium_salt_monohydrate.json,0.7035594139635014,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Glutamine,L-Glutamine.json,0.7035594139634611,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Histidine,L-Histidine.json,0.8442712967561579,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Isoleucine,L-Isoleucine.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Leucine,L-Leucine.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Lysine,L-Lysine.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Malic acid disodium salt monohydrate,L-Malic_acid_disodium_salt_monohydrate.json,0.5628475311707045,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Methionine,L-Methionine.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Ornithine,L-Ornithine.json,0.7035594139634942,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Phenylalanine,L-Phenylalanine.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Proline,L-Proline.json,0.7035594139634928,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Serine,L-Serine.json,0.4221356483780929,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Sorbose,L-Sorbose.json,0.0,optimal,0,"cpd10515,cpd00212",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Threonine,L-Threonine.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Tryptophan,L-Tryptophan.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-Valine,L-Valine.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,L-tyrosine disodium salt,L-tyrosine_disodium_salt.json,1.2664069451342754,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Lacto-N-tetraose,Lacto-N-tetraose.json,0.0,optimal,0,"cpd10515,cpd03807",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Lactulose,Lactulose.json,0.0,optimal,0,"cpd10515,cpd04349",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Lauric acid,Lauric_acid.json,0.0,optimal,0,"cpd10515,cpd01741",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Levulinic Acid,Levulinic_Acid.json,0.0,optimal,0,"cpd10515,cpd00219",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Malonic acid,Malonic_acid.json,0.42213564837808665,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Melibiose,Melibiose.json,0.0,optimal,0,"cpd10515,cpd03198",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Myristic acid,Myristic_acid.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,N-Acetyl-D-Glucosamine,N-Acetyl-D-Glucosamine.json,0.0,optimal,0,"cpd10515,cpd00122",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Nonanoic acid,Nonanoic_acid.json,0.0,optimal,0,"cpd10515,cpd01126",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Octanoic acid,Octanoic_acid.json,0.0,optimal,0,"cpd10515,cpd03846",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Oleic acid,Oleic_acid.json,0.0,optimal,0,"cpd10515,cpd00536",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Phenylacetic acid,Phenylacetic_acid.json,0.0,optimal,0,"cpd10515,cpd00430",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Pimelic acid,Pimelic_acid.json,0.0,optimal,0,"cpd10515,cpd01727",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Potassium acetate,Potassium_acetate.json,0.2814237655853963,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Protocatechuic Acid,Protocatechuic_Acid.json,0.0,optimal,0,"cpd10515,cpd00197",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Putrescine Dihydrochloride,Putrescine_Dihydrochloride.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Sebacic acid,Sebacic_acid.json,0.0,optimal,0,"cpd10515,cpd05192",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Shikimic Acid,Shikimic_Acid.json,0.0,optimal,0,"cpd10515,cpd00383",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,"Sodium D,L-Lactate",Sodium_DL-Lactate.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Sodium D-Lactate,Sodium_D-Lactate.json,0.4221356483780752,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Sodium Formate,Sodium_Formate.json,0.14071188279269023,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Sodium Fumarate dibasic,Sodium_Fumarate_dibasic.json,0.5628475311707768,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Sodium L-Lactate,Sodium_L-Lactate.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Sodium acetate,Sodium_acetate.json,0.28142376558539334,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Sodium adipate,Sodium_adipate.json,0.0,optimal,0,"cpd10515,cpd03642",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Sodium butyrate,Sodium_butyrate.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Sodium octanoate,Sodium_octanoate.json,0.0,optimal,0,"cpd10515,cpd03846",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Sodium pyruvate,Sodium_pyruvate.json,0.4221356483780986,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Sodium succinate dibasic hexahydrate,Sodium_succinate_dibasic_hexahydrate.json,0.5628475311707967,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Succinic Acid,Succinic_Acid.json,0.5628475311707803,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Thymidine,Thymidine.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Trisodium citrate dihydrate,Trisodium_citrate_dihydrate.json,0.8442712967562022,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Uridine,Uridine.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Valeric acid,Valeric_acid.json,0.0,optimal,0,"cpd10515,cpd00597",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Vanillic Acid,Vanillic_Acid.json,0.0,optimal,0,"cpd10515,cpd04073",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Vanillin,Vanillin.json,0.0,optimal,0,"cpd10515,cpd00561",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,Xylitol,Xylitol.json,0.0,optimal,0,"cpd10515,cpd00306",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,a-Ketoglutaric acid disodium salt hydrate,a-Ketoglutaric_acid_disodium_salt_hydrate.json,0.703559413963469,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,benzoic acid,benzoic_acid.json,0.0,optimal,0,"cpd10515,cpd00153",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,m-Inositol,m-Inositol.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,p-Coumaric acid,p-Coumaric_acid.json,0.0,optimal,0,"cpd10515,cpd00604",2
Pseudomonas fluorescens FW300-N2C3,pseudo5_N2C3_1,palatinose hydrate,palatinose_hydrate.json,0.0,optimal,0,"cpd10515,cpd01200",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,"1,2-Propanediol",12-Propanediol.json,0.0,optimal,0,"cpd10515,cpd00453",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,"1,3-Butandiol",13-Butandiol.json,0.0,optimal,0,"cpd10515,cpd00738",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,1-Pentanol,1-Pentanol.json,0.0,optimal,0,"cpd10515,cpd16586",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,2-Deoxy-D-Ribose,2-Deoxy-D-Ribose.json,0.0,optimal,0,"cpd10515,cpd01242",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,2-methyl-1-butanol,2-methyl-1-butanol.json,0.0,optimal,0,"cpd10515,cpd16873",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,3-Methyl-2-Oxobutanoic Acid,3-Methyl-2-Oxobutanoic_Acid.json,0.0,optimal,0,"cpd10515,cpd00123",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,3-methyl-1-butanol,3-methyl-1-butanol.json,0.0,optimal,0,"cpd10515,cpd04533",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,3-methyl-2-oxopentanoic acid,3-methyl-2-oxopentanoic_acid.json,0.0,optimal,0,"cpd10515,cpd00508",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,4-Aminobutyric acid,4-Aminobutyric_acid.json,0.5628475311708018,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,4-Hydroxybenzoic Acid,4-Hydroxybenzoic_Acid.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,4-Methyl-2-oxovaleric acid,4-Methyl-2-oxovaleric_acid.json,0.0,optimal,0,"cpd10515,cpd00200",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,5-Aminovaleric acid,5-Aminovaleric_acid.json,0.0,optimal,0,"cpd10515,cpd00339",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Adenosine,Adenosine.json,0.0,optimal,0,"cpd10515,cpd00182",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Agro_defined_trehalose,Agro_defined_trehalose.json,0.0,optimal,0,"cpd10515,cpd00794",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Beta-Lactose,Beta-Lactose.json,0.0,optimal,0,"cpd10515,cpd01354",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Butanol,Butanol.json,0.0,optimal,0,"cpd10515,cpd03662",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Citric Acid,Citric_Acid.json,0.8442712967561966,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Cytidine,Cytidine.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,"D,L-Malic Acid",DL-Malic_Acid.json,0.0,optimal,0,"cpd10515,cpd00130",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,D-Alanine,D-Alanine.json,0.0,optimal,0,"cpd10515,cpd00117",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,D-Arabinose,D-Arabinose.json,0.0,optimal,0,"cpd10515,cpd00185",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,D-Fructose,D-Fructose.json,0.8442712967562,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,D-Galactose,D-Galactose.json,0.0,optimal,0,"cpd10515,cpd00108",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,D-Galacturonic Acid monohydrate,D-Galacturonic_Acid_monohydrate.json,0.0,optimal,0,"cpd10515,cpd00280",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,D-Glucosamine Hydrochloride,D-Glucosamine_Hydrochloride.json,0.0,optimal,0,"cpd10515,cpd00276",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,D-Glucose,D-Glucose.json,0.8442712967561979,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,D-Glucose-6-Phosphate sodium salt,D-Glucose-6-Phosphate_sodium_salt.json,0.0,optimal,0,"cpd10515,cpd00083",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,D-Lysine,D-Lysine.json,0.0,optimal,0,"cpd10515,cpd00549",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,D-Mannitol,D-Mannitol.json,0.0,optimal,0,"cpd10515,cpd00314",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,D-Mannose,D-Mannose.json,0.0,optimal,0,"cpd10515,cpd00138",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,D-Raffinose pentahydrate,D-Raffinose_pentahydrate.json,0.0,optimal,0,"cpd10515,cpd00382",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,D-Ribose,D-Ribose.json,0.7035594139634933,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,D-Salicin,D-Salicin.json,0.0,optimal,0,"cpd10515,cpd01030",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,D-Serine,D-Serine.json,0.0,optimal,0,"cpd10515,cpd00550",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,D-Sorbitol,D-Sorbitol.json,0.0,optimal,0,"cpd10515,cpd00588",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,D-Tagatose,D---tagatose.json,0.0,optimal,0,"cpd10515,cpd00589",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,D-Trehalose dihydrate,D-Trehalose_dihydrate.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,D-Xylose,D-Xylose.json,0.7035594139635041,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Decanoic acid,Decanoic_acid.json,0.0,optimal,0,"cpd10515,cpd01107",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Disodium Glutarate,Disodium_Glutarate.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Ferulic Acid,Ferulic_Acid.json,0.0,optimal,0,"cpd10515,cpd01059",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Fumaric acid,Fumaric_acid.json,0.562847531170806,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Gly-Glu,Gly-Glu.json,0.0,optimal,0,"cpd10515,cpd11592",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Glycerol,Glycerol.json,0.4221356483781005,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Glycine,Glycine.json,0.0,optimal,0,"cpd10515,cpd00033",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Glycolic Acid,Glycolic_Acid.json,0.0,optimal,0,"cpd10515,cpd00139",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Heptanoic acid,Heptanoic_acid.json,0.0,optimal,0,"cpd10515,cpd15608",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Hexanoic acid,Hexanoic_acid.json,0.0,optimal,0,"cpd10515,cpd01113",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Hydroxy-L-Proline,Hydroxy-L-Proline.json,0.0,optimal,0,"cpd10515,cpd00345",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Inosine,Inosine.json,0.7296016657407907,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Isomaltose,Isomaltose.json,0.0,optimal,0,"cpd10515,cpd00217",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Itaconic Acid,Itaconic_Acid.json,0.0,optimal,0,"cpd10515,cpd00380",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Alanine,L-Alanine.json,0.0,optimal,0,"cpd10515,cpd00035",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Arabinose,L-Arabinose.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Arginine,L-Arginine.json,0.8442712967561639,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Asparagine,L-Asparagine.json,0.0,optimal,0,"cpd10515,cpd00132",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Aspartic Acid,L-Aspartic_Acid.json,0.5628475311708012,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Cysteine hydrochloride monohydrate,L-Cysteine_hydrochloride_monohydrate.json,0.0,optimal,0,"cpd10515,cpd00084",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Fucose,L-Fucose.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Glutamic acid monopotassium salt monohydrate,L-Glutamic_acid_monopotassium_salt_monohydrate.json,0.7035594139634549,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Glutamine,L-Glutamine.json,0.7035594139635089,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Histidine,L-Histidine.json,0.8442712967562136,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Isoleucine,L-Isoleucine.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Leucine,L-Leucine.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Lysine,L-Lysine.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Methionine,L-Methionine.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Ornithine,L-Ornithine.json,0.7035594139635094,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Phenylalanine,L-Phenylalanine.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Proline,L-Proline.json,0.7035594139635124,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Serine,L-Serine.json,0.4221356483781037,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Sorbose,L-Sorbose.json,0.0,optimal,0,"cpd10515,cpd00212",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Threonine,L-Threonine.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Tryptophan,L-Tryptophan.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-Valine,L-Valine.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,L-tyrosine disodium salt,L-tyrosine_disodium_salt.json,1.2664069451341986,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Lacto-N-tetraose,Lacto-N-tetraose.json,0.0,optimal,0,"cpd10515,cpd03807",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Lactulose,Lactulose.json,0.0,optimal,0,"cpd10515,cpd04349",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Lauric acid,Lauric_acid.json,0.0,optimal,0,"cpd10515,cpd01741",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Levulinic Acid,Levulinic_Acid.json,0.0,optimal,0,"cpd10515,cpd00219",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Malonic acid,Malonic_acid.json,0.4221356483781104,optimal,1,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Melibiose,Melibiose.json,0.0,optimal,0,"cpd10515,cpd03198",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Myristic acid,Myristic_acid.json,0.0,optimal,0,cpd10515,1
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,N-Acetyl-D-Glucosamine,N-Acetyl-D-Glucosamine.json,0.0,optimal,0,"cpd10515,cpd00122",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Nonanoic acid,Nonanoic_acid.json,0.0,optimal,0,"cpd10515,cpd01126",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Oleic acid,Oleic_acid.json,0.0,optimal,0,"cpd10515,cpd00536",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Phenylacetic acid,Phenylacetic_acid.json,0.0,optimal,0,"cpd10515,cpd00430",2
Pseudomonas fluorescens FW300-N2E2,pseudo6_N2E2,Pimelic acid,Pimelic_acid.json,0.0,optimal,0,"cpd10515,cpd01727",2
