organism,orgId,carbon_source,error
Ralstonia sp. UNC404CL21Col,CL21,"D,L-Malic Acid",FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,D-Alanine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,D-Arabinose,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,D-Fructose,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,D-Galactose,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,D-Galacturonic Acid monohydrate,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,D-Glucosamine Hydrochloride,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,D-Glucose,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,D-Glucose-6-Phosphate sodium salt,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,D-Lysine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,D-Mannitol,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,D-Mannose,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,D-Raffinose pentahydrate,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,D-Ribose,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,D-Salicin,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,D-Serine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,D-Sorbitol,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,D-Tagatose,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,D-Trehalose dihydrate,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,D-Xylose,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Decanoic acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Disodium Glutarate,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Ethanol,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Ferulic Acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Fumaric acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Gly-Glu,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Glycerol,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Glycine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Glycolic Acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Heptanoic acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Hexanoic acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Hydroxy-L-Proline,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Inosine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Isomaltose,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Itaconic Acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Alanine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Arabinose,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Arginine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Asparagine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Aspartic Acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Citrulline,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Cysteine hydrochloride monohydrate,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Fucose,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Glutamic acid monopotassium salt monohydrate,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Glutamine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Histidine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Isoleucine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Leucine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Lysine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Malic acid disodium salt monohydrate,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Methionine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Ornithine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Phenylalanine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Proline,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Serine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Sorbose,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Threonine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Tryptophan,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-Valine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,L-tyrosine disodium salt,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Lacto-N-tetraose,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Lactulose,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Lauric acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Levulinic Acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Malonic acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Melibiose,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Myristic acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,N-Acetyl-D-Glucosamine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Nonanoic acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Octanoic acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Oleic acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Phenylacetic acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Pimelic acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Potassium acetate,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Protocatechuic Acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Putrescine Dihydrochloride,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Sebacic acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Shikimic Acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,"Sodium D,L-Lactate",FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Sodium D-Lactate,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Sodium Formate,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Sodium Fumarate dibasic,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Sodium L-Lactate,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Sodium acetate,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Sodium adipate,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Sodium butyrate,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Sodium octanoate,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Sodium propionate,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Sodium pyruvate,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Sodium succinate dibasic hexahydrate,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Succinic Acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Thymidine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Trisodium citrate dihydrate,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Uridine,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Valeric acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Vanillic Acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Vanillin,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,Xylitol,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,a-Ketoglutaric acid disodium salt hydrate,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,benzoic acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,m-Inositol,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,p-Coumaric acid,FBA error: 'cpd00007'
Ralstonia sp. UNC404CL21Col,CL21,palatinose hydrate,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,"1,2-Propanediol",FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,"1,3-Butandiol",FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,1-Pentanol,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,2-Deoxy-D-Ribose,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,2-methyl-1-butanol,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,3-Methyl-2-Oxobutanoic Acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,3-methyl-1-butanol,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,3-methyl-2-oxopentanoic acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,4-Aminobutyric acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,4-Hydroxybenzoic Acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,4-Methyl-2-oxovaleric acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,5-Aminovaleric acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Adenosine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Agro_defined_trehalose,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Beta-Lactose,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Butanol,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Citric Acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Cytidine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,"D,L-Malic Acid",FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,D-Alanine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,D-Arabinose,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,D-Fructose,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,D-Galactose,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,D-Galacturonic Acid monohydrate,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,D-Glucosamine Hydrochloride,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,D-Glucose,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,D-Glucose-6-Phosphate sodium salt,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,D-Lysine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,D-Mannitol,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,D-Mannose,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,D-Raffinose pentahydrate,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,D-Ribose,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,D-Salicin,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,D-Serine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,D-Sorbitol,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,D-Tagatose,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,D-Trehalose dihydrate,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,D-Xylose,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Decanoic acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Disodium Glutarate,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Ethanol,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Ferulic Acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Fumaric acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Gly-Glu,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Glycerol,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Glycine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Glycolic Acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Heptanoic acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Hexanoic acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Hydroxy-L-Proline,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Inosine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Isomaltose,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Itaconic Acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Alanine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Arabinose,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Arginine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Asparagine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Aspartic Acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Citrulline,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Cysteine hydrochloride monohydrate,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Fucose,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Glutamic acid monopotassium salt monohydrate,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Glutamine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Histidine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Isoleucine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Leucine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Lysine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Malic acid disodium salt monohydrate,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Methionine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Ornithine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Phenylalanine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Proline,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Serine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Sorbose,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Threonine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Tryptophan,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-Valine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,L-tyrosine disodium salt,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Lacto-N-tetraose,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Lactulose,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Lauric acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Levulinic Acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Malonic acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Melibiose,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Myristic acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,N-Acetyl-D-Glucosamine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Nonanoic acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Octanoic acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Oleic acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Phenylacetic acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Pimelic acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Potassium acetate,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Protocatechuic Acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Putrescine Dihydrochloride,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Sebacic acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Shikimic Acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,"Sodium D,L-Lactate",FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Sodium D-Lactate,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Sodium Formate,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Sodium Fumarate dibasic,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Sodium L-Lactate,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Sodium acetate,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Sodium adipate,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Sodium butyrate,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Sodium octanoate,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Sodium propionate,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Sodium pyruvate,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Sodium succinate dibasic hexahydrate,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Succinic Acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Thymidine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Trisodium citrate dihydrate,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Uridine,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Valeric acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Vanillic Acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Vanillin,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,Xylitol,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,a-Ketoglutaric acid disodium salt hydrate,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,benzoic acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,m-Inositol,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,p-Coumaric acid,FBA error: 'cpd00007'
Rhodanobacter denitrificans FW104-10B01,rhodanobacter_10B01,palatinose hydrate,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,"1,2-Propanediol",FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,"1,3-Butandiol",FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,1-Pentanol,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,2-Deoxy-D-Ribose,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,2-methyl-1-butanol,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,3-Methyl-2-Oxobutanoic Acid,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,3-methyl-1-butanol,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,3-methyl-2-oxopentanoic acid,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,4-Aminobutyric acid,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,4-Hydroxybenzoic Acid,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,4-Methyl-2-oxovaleric acid,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,5-Aminovaleric acid,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,Adenosine,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,Agro_defined_trehalose,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,Beta-Lactose,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,Butanol,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,Citric Acid,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,Cytidine,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,"D,L-Malic Acid",FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,D-Alanine,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,D-Arabinose,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,D-Fructose,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,D-Galactose,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,D-Galacturonic Acid monohydrate,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,D-Glucosamine Hydrochloride,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,D-Glucose,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,D-Glucose-6-Phosphate sodium salt,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,D-Lysine,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,D-Mannitol,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,D-Mannose,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,D-Raffinose pentahydrate,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,D-Ribose,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,D-Salicin,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,D-Serine,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,D-Sorbitol,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,D-Tagatose,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,D-Trehalose dihydrate,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,D-Xylose,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,Decanoic acid,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,Disodium Glutarate,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,Ethanol,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,Ferulic Acid,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,Fumaric acid,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,Gly-Glu,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,Glycerol,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,Glycine,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,Glycolic Acid,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,Heptanoic acid,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,Hexanoic acid,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,Hydroxy-L-Proline,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,Inosine,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,Isomaltose,FBA error: 'cpd00007'
Shewanella amazonensis SB2B,SB2B,Itaconic Acid,FBA error: 'cpd00007'
